SessionId,EventType,CreatedAt,Device,UserAgent,Browser,OS,Language,Timezone,Path
6f34a335-1434-46f0-8ea1-a988c0d3c91d,Visit Site,9/12/2021 23:45:33,Desktop,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/96.0.4664.93 Safari/537.36",Chrome 96,Windows,tr-TR,Europe/Istanbul,/blog/multiple-authentication-schemes-with-aspnet-core-and-azure-active-directory
363e390f-7ffd-465a-b41b-9dcf088cf2b1,Visit Site,9/12/2021 15:39:23,Desktop,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/96.0.4664.93 Safari/537.36",Chrome 96,MacOS,en-US,America/New_York,/blog/query-sql-and-download-csv-and-xlsx-in-flask
6f1fba6f-891f-4262-bc42-974f7415e5f0,Visit Site,9/12/2021 14:38:23,Desktop,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/96.0.4664.45 Safari/537.36",Chrome 96,Windows,es-ES,America/Guatemala,/blog/query-sql-and-download-csv-and-xlsx-in-flask
1ac60b66-d491-456a-aedf-5ab56d82a8fa,Visit Site,9/12/2021 21:32:13,Desktop,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/96.0.4664.55 Safari/537.36",Chrome 96,MacOS,en-US,Europe/Kiev,/blog/query-sql-and-download-csv-and-xlsx-in-flask
af7795b4-5445-48c0-beb0-d9d58a5499c7,Visit Site,9/12/2021 18:46:38,Desktop,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/96.0.4664.93 Safari/537.36",Chrome 96,Windows,en-GB,Europe/London,/
03cc23d0-c2ac-4ca0-9f9c-1cabbbae6956,Visit Site,9/12/2021 17:27:31,Desktop,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/96.0.4664.55 Safari/537.36 Edg/96.0.1054.43",Edge (Chromium) 96,Windows,de,Europe/Vienna,/blog/multiple-authentication-schemes-with-aspnet-core-and-azure-active-directory
6b15765f-09fc-4ebe-93ab-3baab4b36917,Visit Site,9/12/2021 11:7:58,Desktop,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/96.0.4664.55 Safari/537.36 Edg/96.0.1054.41",Edge (Chromium) 96,Windows,en-US,America/Phoenix,/blog/multiple-authentication-schemes-with-aspnet-core-and-azure-active-directory
7ef5fe1e-ed8f-4895-aee9-2024a2b4ed43,Visit Site,9/12/2021 12:49:40,Desktop,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/96.0.4664.55 Safari/537.36",Chrome 96,MacOS,en-US,America/New_York,/blog/query-sql-and-download-csv-and-xlsx-in-flask
2657de42-6709-41d2-84b7-c4f74f4937b3,Visit Site,9/12/2021 14:36:19,Desktop,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/96.0.4664.93 Safari/537.36",Chrome 96,Windows,pt-BR,America/Sao_Paulo,/blog/query-sql-and-download-csv-and-xlsx-in-flask
5120500e-84f4-43d2-b800-18628698da7d,Visit Site,9/12/2021 19:48:42,Desktop,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/96.0.4664.55 Safari/537.36",Chrome 96,MacOS,en-GB,Asia/Tbilisi,/blog/query-sql-and-download-csv-and-xlsx-in-flask
1d76429f-16c2-415d-9a4b-de8d5ef3494b,Visit Site,9/12/2021 16:28:51,Desktop,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/96.0.4664.55 Safari/537.36 Edg/96.0.1054.43",Edge (Chromium) 96,Windows,en,Europe/Berlin,/blog/how-to-do-an-index-match-with-python-and-pandas
d57faadd-8582-4a94-bae1-d0eeec57e738,Visit Site,9/12/2021 8:34:47,Desktop,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/96.0.4664.45 Safari/537.36",Chrome 96,Windows,en-US,America/Chicago,/blog/multiple-authentication-schemes-with-aspnet-core-and-azure-active-directory
092867d6-61f1-485a-a722-330f5c27d8e4,Visit Site,9/12/2021 10:37:24,Desktop,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/96.0.4664.45 Safari/537.36",Chrome 96,Windows,en-US,America/Sao_Paulo,/blog/multiple-authentication-schemes-with-aspnet-core-and-azure-active-directory
c5263453-e633-4b98-8887-4d94e29fff26,Visit Site,9/12/2021 13:19:42,Desktop,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/96.0.4664.45 Safari/537.36",Chrome 96,Windows,en,Europe/Oslo,/blog/automated-deployment-of-a-vue-flask-app-using-azure-pipelines
55abeac5-ec0b-493e-aea8-641ad6f50012,Visit Site,9/12/2021 18:6:51,Desktop,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/96.0.4664.93 Safari/537.36",Chrome 96,Windows,vi-VN,Asia/Bangkok,/blog/query-sql-and-download-csv-and-xlsx-in-flask
369d61b5-8a7e-4c13-aa0a-e4029ac2ea8b,Visit Site,9/12/2021 16:17:31,Desktop,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/96.0.4664.93 Safari/537.36",Chrome 96,Windows,en-US,Asia/Calcutta,/blog/how-to-scrape-and-analyse-your-chess-com-data
11ef4ee8-90bf-40da-80f6-dad05c5877ae,Visit Site,9/12/2021 11:31:18,Desktop,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/96.0.4664.55 Safari/537.36 Edg/96.0.1054.43",Edge (Chromium) 96,Windows,en-GB,Europe/Brussels,/blog/multiple-authentication-schemes-with-aspnet-core-and-azure-active-directory
8d906d85-6cff-45a2-8934-3d43859d088c,Visit Site,9/12/2021 11:31:19,Desktop,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/96.0.4664.55 Safari/537.36 Edg/96.0.1054.43",Edge (Chromium) 96,Windows,en-GB,Europe/Brussels,/blog/multiple-authentication-schemes-with-aspnet-core-and-azure-active-directory
1686e321-a567-4db8-b2d4-2d8d11e7ff14,Visit Site,9/12/2021 4:32:32,Desktop,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/96.0.4664.93 Safari/537.36",Chrome 96,Windows,en-US,America/New_York,/blog/multiple-authentication-schemes-with-aspnet-core-and-azure-active-directory
91caf638-cf35-481d-a0d6-e399689d6992,Visit Site,9/12/2021 15:2:7,Desktop,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/96.0.4664.93 Safari/537.36",Chrome 96,Windows,en-US,Asia/Katmandu,/blog/creating-your-own-website-analytics-solution-with-aws-lambda-and-google-sheets
633fea88-bc03-4ab5-83db-f639a0abe367,Visit Site,9/12/2021 16:40:53,Desktop,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/96.0.4664.45 Safari/537.36",Chrome 96,Windows,en-GB,Australia/Perth,/blog/query-sql-and-download-csv-and-xlsx-in-flask
d7e9254b-bba1-43c6-af1f-275ea5354e43,Visit Site,9/12/2021 11:55:59,Desktop,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/96.0.4664.93 Safari/537.36",Chrome 96,Windows,en-US,Asia/Karachi,/blog/query-sql-and-download-csv-and-xlsx-in-flask
af517413-d340-4cde-9e83-a0a34c191f4e,Visit Site,9/12/2021 2:0:7,Desktop,Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:88.0) Gecko/20100101 Firefox/88.0,Firefox 88,UNIX,es-MX,America/New_York,/blog/query-sql-and-download-csv-and-xlsx-in-flask
f4995c1a-0594-44b8-adad-34f57d779003,Visit Site,9/12/2021 13:49:39,Desktop,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/96.0.4664.45 Safari/537.36",Chrome 96,Windows,en-US,Asia/Jakarta,/blog/query-sql-and-download-csv-and-xlsx-in-flask
f51a4342-fbdd-4b86-951a-0154904f5dd1,Visit Site,9/12/2021 13:1:28,Desktop,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/96.0.4664.45 Safari/537.36",Chrome 96,Windows,en-US,Asia/Jakarta,/blog/query-sql-and-download-csv-and-xlsx-in-flask
697c6d91-07ce-49bd-85fe-b84306d5a734,Visit Site,9/12/2021 0:33:11,Desktop,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/96.0.4664.93 Safari/537.36",Chrome 96,Windows,en-US,America/Toronto,/tools/system-capacity-calculator
772dbb49-dbf1-4e5a-acb4-72ee1f73dde1,Visit Site,8/12/2021 22:26:35,Desktop,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/90.0.4430.85 Safari/537.36",Chrome 90,Linux,en-US,Asia/Karachi,/blog/creating-your-own-website-analytics-solution-with-aws-lambda-and-google-sheets
e9c36f77-cbcc-4476-a6a5-dfbe8a54df57,Visit Site,9/12/2021 11:35:30,Desktop,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/96.0.4664.45 Safari/537.36",Chrome 96,Windows,en-US,Asia/Jakarta,/blog/query-sql-and-download-csv-and-xlsx-in-flask
bd7bb5df-9c62-4304-b452-79a80c8a2b19,Visit Site,9/12/2021 11:33:13,Desktop,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/96.0.4664.45 Safari/537.36",Chrome 96,Windows,en-US,Asia/Jakarta,/blog/query-sql-and-download-csv-and-xlsx-in-flask
006fd251-f24a-4a12-9d1e-f0d35e12a883,Visit Site,9/12/2021 8:52:15,Desktop,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/96.0.4664.45 Safari/537.36",Chrome 96,Windows,en-US,Asia/Jakarta,/blog/query-sql-and-download-csv-and-xlsx-in-flask
0e655802-1aeb-4861-874b-811226b33edc,Visit Site,8/12/2021 19:6:48,Desktop,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/96.0.4664.93 Safari/537.36",Chrome 96,Windows,en-US,America/New_York,/blog/query-sql-and-download-csv-and-xlsx-in-flask
66b17104-fc22-4630-a787-74bd03a80d03,Visit Site,8/12/2021 19:6:46,Desktop,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/96.0.4664.93 Safari/537.36",Chrome 96,Windows,en-US,America/New_York,/blog/query-sql-and-download-csv-and-xlsx-in-flask
1f4bb4fe-eb20-40b0-9c22-c41a450f3f70,Visit Site,8/12/2021 19:6:28,Desktop,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/96.0.4664.93 Safari/537.36",Chrome 96,Windows,en-US,America/New_York,/blog/query-sql-and-download-csv-and-xlsx-in-flask
79b12598-d2f5-47a8-a54e-da2757d49695,Visit Site,8/12/2021 23:36:42,Desktop,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/96.0.4664.45 Safari/537.36",Chrome 96,Windows,en-US,Europe/London,/blog/how-to-scrape-and-analyse-your-amazon-spending-data
6200c376-f56b-4ec2-9f6b-00e6c1b22456,Visit Site,8/12/2021 17:45:7,Desktop,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/96.0.4664.93 Safari/537.36",Chrome 96,MacOS,en-US,America/New_York,/blog/query-sql-and-download-csv-and-xlsx-in-flask
0c8192f8-5ed4-4f41-94d8-8fe79292bf9e,Visit Site,8/12/2021 22:58:15,Desktop,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/96.0.4664.45 Safari/537.36",Chrome 96,Windows,nb-NO,Europe/Oslo,/blog/multiple-authentication-schemes-with-aspnet-core-and-azure-active-directory
52e03b2e-7e38-4fec-bcc9-5b81e9431168,Visit Site,8/12/2021 15:49:52,Desktop,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/96.0.4664.55 Safari/537.36",Chrome 96,MacOS,en-US,America/Chicago,/blog/query-sql-and-download-csv-and-xlsx-in-flask
ae964c7c-de9f-4fe8-a9ac-1b3b1fd1374e,Visit Site,8/12/2021 13:48:49,Desktop,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:94.0) Gecko/20100101 Firefox/94.0,Firefox 94,Windows,en-CA,America/Vancouver,/blog/query-sql-and-download-csv-and-xlsx-in-flask
02454d1d-86dc-4dd7-b59b-c452f38c2286,Visit Site,8/12/2021 22:57:6,Desktop,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/96.0.4664.45 Safari/537.36",Chrome 96,Windows,en-GB,Africa/Johannesburg,/blog/query-sql-and-download-csv-and-xlsx-in-flask
8c5c25ec-20bc-4226-a02b-13ad0bc543c4,Visit Site,8/12/2021 22:37:57,Desktop,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/96.0.4664.45 Safari/537.36",Chrome 96,Windows,en-GB,Africa/Johannesburg,/blog/category/python
79c963e6-7beb-4d6e-afdd-7300830e8e8a,Visit Site,8/12/2021 22:35:56,Desktop,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/96.0.4664.45 Safari/537.36",Chrome 96,Windows,en-GB,Africa/Johannesburg,/blog/query-sql-and-download-csv-and-xlsx-in-flask
15539e54-18eb-49ac-b2c4-078aed6eb041,Visit Site,8/12/2021 18:55:10,Desktop,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/95.0.4638.69 Safari/537.36",Chrome 95,Windows,en-US,Europe/London,/blog/multiple-authentication-schemes-with-aspnet-core-and-azure-active-directory
50410f54-74bd-4ad6-8cbe-acf91e6c006c,Visit Site,9/12/2021 0:55:22,Desktop,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/96.0.4664.93 Safari/537.36",Chrome 96,Windows,en-US,Asia/Saigon,/blog/query-sql-and-download-csv-and-xlsx-in-flask
8959f260-3b93-4544-92fd-a36df13f3a0e,Visit Site,8/12/2021 22:33:8,Desktop,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/90.0.4430.85 Safari/537.36",Chrome 90,Linux,en-US,Asia/Karachi,/blog/creating-your-own-website-analytics-solution-with-aws-lambda-and-google-sheets
ba17265f-aa54-4f42-8587-4d86c4ecb1bb,Visit Site,8/12/2021 9:29:34,Mobile,"Mozilla/5.0 (Linux; Android 11; SM-G781U) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/96.0.4664.45 Mobile Safari/537.36",Chrome 96,Linux,en-US,America/Los_Angeles,/blog/how-to-scrape-and-analyse-your-chess-com-data
79a34666-f8e5-4ebc-b335-1126b904438e,Visit Site,8/12/2021 9:49:20,Desktop,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/96.0.4664.45 Safari/537.36",Chrome 96,Windows,en-US,Europe/Paris,/blog/multiple-authentication-schemes-with-aspnet-core-and-azure-active-directory
f11b90d0-c804-4509-9ce8-659ab39305b2,Visit Site,8/12/2021 11:57:47,Desktop,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/95.0.4638.54 Safari/537.36",Chrome 95,Linux,en,America/New_York,/blog/automated-deployment-of-a-vue-flask-app-using-azure-pipelines
7b88e2cc-a62f-4fdc-b302-517585965b63,Visit Site,8/12/2021 7:22:11,Desktop,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/96.0.4664.45 Safari/537.36",Chrome 96,Windows,en-US,America/Los_Angeles,/blog/how-to-scrape-and-analyse-your-chess-com-data
276323e5-b4cf-4ea7-aa0d-038d8c0da0e8,Visit Site,8/12/2021 20:8:41,Mobile,"Mozilla/5.0 (Linux; Android 11; SM-A705GM) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/96.0.4664.45 Mobile Safari/537.36",Chrome 96,Linux,en-GB,Asia/Calcutta,/blog/multiple-authentication-schemes-with-aspnet-core-and-azure-active-directory
8556a986-dbb7-4576-9204-537883960ab3,Visit Site,8/12/2021 20:29:11,Mobile,"Mozilla/5.0 (iPhone; CPU iPhone OS 15_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/15.1 Mobile/15E148 Safari/604.1",Safari 15,MacOS,en-AU,Australia/Perth,/blog/multiple-authentication-schemes-with-aspnet-core-and-azure-active-directory
9916acca-f482-4132-ab19-6eb24ce83ff9,Visit Site,8/12/2021 17:44:19,Desktop,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/96.0.4664.55 Safari/537.36 Edg/96.0.1054.34",Edge (Chromium) 96,Windows,en-US,Asia/Calcutta,/blog/multiple-authentication-schemes-with-aspnet-core-and-azure-active-directory
4d7326c6-dad7-4b29-a20c-f72f034a5ea8,Visit Site,8/12/2021 13:18:57,Desktop,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:94.0) Gecko/20100101 Firefox/94.0,Firefox 94,Windows,en-GB,Europe/Copenhagen,/blog/query-sql-and-download-csv-and-xlsx-in-flask
ad24d658-123d-4828-9c61-ebdebeccd35b,Visit Site,8/12/2021 12:40:58,Desktop,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/96.0.4664.45 Safari/537.36",Chrome 96,Windows,nl-NL,Europe/Amsterdam,/blog/multiple-authentication-schemes-with-aspnet-core-and-azure-active-directory
684688a9-66b3-4079-8fa1-6b0a7b051f42,Visit Site,8/12/2021 11:7:40,Desktop,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/96.0.4664.93 Safari/537.36",Chrome 96,Windows,en-GB,Europe/London,/blog/how-to-scrape-and-analyse-your-amazon-spending-data
0f4262a2-a044-4c9c-a57d-314857f52c24,Visit Site,8/12/2021 16:20:20,Mobile,"Mozilla/5.0 (Linux; Android 11; SM-G781B) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/96.0.4664.45 Mobile Safari/537.36",Chrome 96,Linux,en-US,Asia/Calcutta,/blog/multiple-authentication-schemes-with-aspnet-core-and-azure-active-directory
6c05a797-b586-4b05-8c24-13c4e2881887,Visit Site,8/12/2021 15:45:24,Desktop,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/96.0.4664.55 Safari/537.36",Chrome 96,MacOS,en-GB,Asia/Calcutta,/blog/query-sql-and-download-csv-and-xlsx-in-flask
8d8aa35a-bf1e-4597-ac8b-4fdf6008184b,Visit Site,8/12/2021 5:9:52,Desktop,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/96.0.4664.45 Safari/537.36",Chrome 96,Windows,en-US,America/Indianapolis,/blog/query-sql-and-download-csv-and-xlsx-in-flask
a6b1b35a-9390-4c14-8563-a8806ac324f6,Visit Site,8/12/2021 11:15:0,Desktop,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/96.0.4664.45 Safari/537.36",Chrome 96,Windows,en-GB,Africa/Johannesburg,/blog/query-sql-and-download-csv-and-xlsx-in-flask
27dd229f-3fad-4552-a84a-5ee9fb64e27b,Visit Site,8/12/2021 15:42:49,Desktop,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/96.0.4664.45 Safari/537.36",Chrome 96,Windows,en-US,Asia/Jakarta,/blog/query-sql-and-download-csv-and-xlsx-in-flask
e881873d-d43a-4290-87e8-4afea79b63e4,Visit Site,8/12/2021 15:28:50,Desktop,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/96.0.4664.45 Safari/537.36",Chrome 96,Windows,en-US,Asia/Jakarta,/blog/query-sql-and-download-csv-and-xlsx-in-flask
275380e8-59ed-4347-bcd3-f4c50ff9ff73,Visit Site,8/12/2021 16:20:37,Desktop,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/96.0.4664.55 Safari/537.36",Chrome 96,MacOS,zh-TW,Asia/Taipei,/blog/query-sql-and-download-csv-and-xlsx-in-flask
cdf6de8c-4a94-45c4-87fc-303c746a4306,Visit Site,8/12/2021 16:5:44,Desktop,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/96.0.4664.45 Safari/537.36",Chrome 96,Windows,en,Asia/Hong_Kong,/blog/query-sql-and-download-csv-and-xlsx-in-flask
b1a7f978-5829-4ec9-87be-de4c886c4d86,Visit Site,8/12/2021 8:14:53,Desktop,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/96.0.4664.55 Safari/537.36",Chrome 96,MacOS,en-US,Europe/London,/blog/how-to-scrape-and-analyse-your-amazon-spending-data
167471dd-1630-4fae-ba20-cc92b2b47d74,Visit Site,8/12/2021 12:37:48,Mobile,"Mozilla/5.0 (Linux; Android 11; EB2101) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/96.0.4664.45 Mobile Safari/537.36",Chrome 96,Linux,en-US,Asia/Calcutta,/blog/multiple-authentication-schemes-with-aspnet-core-and-azure-active-directory
43988f8a-1282-4234-94fc-306b86b42df2,Visit Site,8/12/2021 1:46:56,Desktop,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/96.0.4664.93 Safari/537.36",Chrome 96,Windows,en-US,America/New_York,/blog/how-to-scrape-and-analyse-your-chess-com-data
c09d2532-53d3-4f7a-93cd-a4ef2c194c84,Visit Site,8/12/2021 13:32:24,Desktop,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/96.0.4664.45 Safari/537.36",Chrome 96,Windows,en-US,Asia/Jakarta,/blog/query-sql-and-download-csv-and-xlsx-in-flask
551db70e-19ec-4d74-9aea-f8e4b97bd686,Visit Site,8/12/2021 0:29:1,Mobile,"Mozilla/5.0 (Linux; Android 11; Pixel 3a) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/96.0.4664.92 Mobile Safari/537.36",Chrome 96,Linux,en-US,America/Chicago,/blog/how-to-scrape-and-analyse-your-amazon-spending-data
57e417d6-655c-43c8-a28a-f001afc4f669,Visit Site,8/12/2021 10:31:22,Desktop,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/96.0.4664.45 Safari/537.36",Chrome 96,Windows,en-US,Asia/Calcutta,/blog/query-sql-and-download-csv-and-xlsx-in-flask
91367e9e-ca95-47c8-91c0-776fba445e65,Visit Site,8/12/2021 8:54:3,Desktop,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/96.0.4664.55 Safari/537.36",Chrome 96,MacOS,en-IN,Asia/Calcutta,/blog/query-sql-and-download-csv-and-xlsx-in-flask
d38556fe-c288-4395-b167-9c285347f134,Visit Site,7/12/2021 20:58:7,Desktop,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/95.0.4638.69 Safari/537.36",Chrome 95,Windows,en-US,America/Chicago,/blog/multiple-authentication-schemes-with-aspnet-core-and-azure-active-directory
fd3a470c-29b6-46fd-a8d9-cf698200ceb8,Visit Site,8/12/2021 2:56:33,Desktop,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_4) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/83.0.4103.97 Safari/537.36",Chrome 83,MacOS,en-US,UTC,/blog/category/analysis
993b8ada-0d37-4364-a3a5-fd1d38cc9208,Visit Site,8/12/2021 2:56:31,Desktop,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_4) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/83.0.4103.97 Safari/537.36",Chrome 83,MacOS,en-US,UTC,/blog/category/csharp
e11f9bac-a375-42e8-806b-52c8c2e41ae4,Visit Site,8/12/2021 2:56:27,Desktop,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_4) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/83.0.4103.97 Safari/537.36",Chrome 83,MacOS,en-US,UTC,/blog/category/general
4323867a-0147-46b6-a0aa-bb51f350fba9,Visit Site,8/12/2021 2:56:26,Desktop,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_4) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/83.0.4103.97 Safari/537.36",Chrome 83,MacOS,en-US,UTC,/about
081b93a1-b42f-497b-b4f4-ea3c08362527,Visit Site,8/12/2021 2:55:46,Desktop,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_4) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/83.0.4103.97 Safari/537.36",Chrome 83,MacOS,en-US,UTC,/
3feb6003-a0bd-4263-b453-2329ec7265fb,Visit Site,8/12/2021 2:55:42,Desktop,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_4) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/83.0.4103.97 Safari/537.36",Chrome 83,MacOS,en-US,UTC,/
d8f588a9-8379-486a-8121-a4bcb0689642,Visit Site,7/12/2021 18:33:43,Desktop,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/96.0.4664.45 Safari/537.36",Chrome 96,Windows,en-US,America/Los_Angeles,/blog/how-to-scrape-and-analyse-your-chess-com-data
